LOCATION_ID,DATE,COVID_COUNT,COVID_DEATHS,COVID_TEST,POSITIVITY_RATE,COUNTY_NAME
18001,2020-02-26,0,0,0,0,Adams
18001,2020-02-27,0,0,0,0,Adams
18001,2020-02-29,0,0,0,0,Adams
18001,2020-03-02,0,0,0,0,Adams
18001,2020-03-03,0,0,0,0,Adams
18001,2020-03-04,0,0,0,0,Adams
18001,2020-03-05,0,0,1,0,Adams
18001,2020-03-06,0,0,0,0,Adams
18001,2020-03-07,0,0,0,0,Adams
18001,2020-03-08,0,0,0,0,Adams
18001,2020-03-09,1,0,4,50,Adams
18001,2020-03-10,0,0,1,0,Adams
18001,2020-03-11,0,0,1,0,Adams
18001,2020-03-12,0,0,1,0,Adams
18001,2020-03-13,0,0,0,0,Adams
18001,2020-03-14,0,0,0,0,Adams
18001,2020-03-15,0,0,0,0,Adams
18001,2020-03-16,0,0,2,0,Adams
18001,2020-03-17,0,0,0,0,Adams
18001,2020-03-18,0,0,3,0,Adams
18001,2020-03-19,0,0,2,0,Adams
18001,2020-03-20,0,0,0,0,Adams
18001,2020-03-21,0,0,4,0,Adams
18001,2020-03-22,0,0,2,0,Adams
18001,2020-03-23,0,0,1,100,Adams
18001,2020-03-24,0,0,1,0,Adams
18001,2020-03-25,0,0,2,0,Adams
18001,2020-03-26,0,0,5,0,Adams
18001,2020-03-27,0,0,4,25,Adams
18001,2020-03-28,0,0,0,0,Adams
18001,2020-03-29,0,0,1,0,Adams
18001,2020-03-30,0,0,1,0,Adams
18001,2020-03-31,0,0,2,0,Adams
18001,2020-04-01,0,0,6,0,Adams
18001,2020-04-02,0,0,1,0,Adams
18001,2020-04-03,1,0,3,0,Adams
18001,2020-04-04,0,0,1,0,Adams
18001,2020-04-05,0,0,6,0,Adams
18001,2020-04-06,0,0,5,20,Adams
18001,2020-04-07,0,1,4,25,Adams
18001,2020-04-08,0,0,7,0,Adams
18001,2020-04-09,2,0,8,25,Adams
18001,2020-04-10,0,0,1,100,Adams
18001,2020-04-11,1,0,0,0,Adams
18001,2020-04-12,0,0,1,0,Adams
18001,2020-04-13,1,0,4,0,Adams
18001,2020-04-14,0,0,9,22.22222222,Adams
18001,2020-04-15,0,0,4,25,Adams
18001,2020-04-16,0,0,4,25,Adams
18001,2020-04-17,1,0,4,0,Adams
18001,2020-04-18,0,0,2,0,Adams
18001,2020-04-19,0,0,3,0,Adams
18001,2020-04-20,0,0,4,0,Adams
18001,2020-04-21,0,0,6,16.66666667,Adams
18001,2020-04-22,0,0,7,0,Adams
18001,2020-04-23,0,0,2,0,Adams
18001,2020-04-24,0,0,6,16.66666667,Adams
18001,2020-04-25,0,0,3,0,Adams
18001,2020-04-26,0,0,1,0,Adams
18001,2020-04-27,0,0,14,14.28571429,Adams
18001,2020-04-28,0,0,3,0,Adams
18001,2020-04-29,0,0,14,14.28571429,Adams
18001,2020-04-30,0,0,7,14.28571429,Adams
18001,2020-05-01,1,0,5,0,Adams
18001,2020-05-02,0,0,2,0,Adams
18001,2020-05-03,0,0,0,0,Adams
18001,2020-05-04,0,0,7,14.28571429,Adams
18001,2020-05-05,0,0,10,20,Adams
18001,2020-05-06,0,0,1,0,Adams
18001,2020-05-07,0,0,16,0,Adams
18001,2020-05-08,0,0,11,0,Adams
18001,2020-05-09,0,0,5,0,Adams
18001,2020-05-10,0,0,4,25,Adams
18001,2020-05-11,0,0,8,12.5,Adams
18001,2020-05-12,0,0,8,12.5,Adams
18001,2020-05-13,1,0,18,5.555555556,Adams
18001,2020-05-14,0,0,21,4.761904762,Adams
18001,2020-05-15,0,0,15,13.33333333,Adams
18001,2020-05-16,0,0,2,0,Adams
18001,2020-05-17,1,0,5,0,Adams
18001,2020-05-18,0,0,10,0,Adams
18001,2020-05-19,1,0,9,11.11111111,Adams
18001,2020-05-20,0,0,11,0,Adams
18001,2020-05-21,0,0,8,0,Adams
18001,2020-05-22,1,0,13,7.692307692,Adams
18001,2020-05-23,0,0,0,0,Adams
18001,2020-05-24,0,0,2,0,Adams
18001,2020-05-25,0,0,5,0,Adams
18001,2020-05-26,0,0,18,11.11111111,Adams
18001,2020-05-27,1,0,14,14.28571429,Adams
18001,2020-05-28,0,0,15,6.666666667,Adams
18001,2020-05-29,2,0,19,15.78947368,Adams
18001,2020-05-30,0,0,3,0,Adams
18001,2020-05-31,2,0,5,40,Adams
18001,2020-06-01,3,0,18,11.11111111,Adams
18001,2020-06-02,0,0,19,15.78947368,Adams
18001,2020-06-03,0,0,12,0,Adams
18001,2020-06-04,2,0,32,3.125,Adams
18001,2020-06-05,0,0,18,5.555555556,Adams
18001,2020-06-06,0,0,9,0,Adams
18001,2020-06-07,0,0,6,0,Adams
18001,2020-06-08,1,0,24,8.333333333,Adams
18001,2020-06-09,1,0,14,0,Adams
18001,2020-06-10,0,0,256,1.171875,Adams
18001,2020-06-11,0,0,27,3.703703704,Adams
18001,2020-06-12,2,0,20,0,Adams
18001,2020-06-13,0,0,8,0,Adams
18001,2020-06-14,1,0,5,0,Adams
18001,2020-06-15,1,0,27,25.92592593,Adams
18001,2020-06-16,0,0,30,0,Adams
18001,2020-06-17,0,0,11,9.090909091,Adams
18001,2020-06-18,0,0,25,8,Adams
18001,2020-06-19,8,0,59,5.084745763,Adams
18001,2020-06-20,0,0,97,1.030927835,Adams
18001,2020-06-21,0,0,2,0,Adams
18001,2020-06-22,0,0,19,0,Adams
18001,2020-06-23,2,0,26,7.692307692,Adams
18001,2020-06-24,1,0,19,10.52631579,Adams
18001,2020-06-25,3,0,24,0,Adams
18001,2020-06-26,1,0,24,0,Adams
18001,2020-06-27,0,0,4,25,Adams
18001,2020-06-28,2,0,3,33.33333333,Adams
18001,2020-06-29,0,0,37,8.108108108,Adams
18001,2020-06-30,0,0,21,0,Adams
18001,2020-07-01,2,0,23,4.347826087,Adams
18001,2020-07-02,1,0,11,0,Adams
18001,2020-07-03,1,0,12,8.333333333,Adams
18001,2020-07-04,0,0,4,0,Adams
18001,2020-07-05,0,0,5,0,Adams
18001,2020-07-06,0,0,29,3.448275862,Adams
18001,2020-07-07,0,0,35,2.857142857,Adams
18001,2020-07-08,0,0,23,0,Adams
18001,2020-07-09,0,0,19,15.78947368,Adams
18001,2020-07-10,0,0,12,8.333333333,Adams
18001,2020-07-11,0,0,10,10,Adams
18001,2020-07-12,0,0,2,0,Adams
18001,2020-07-13,0,0,20,10,Adams
18001,2020-07-14,3,0,37,8.108108108,Adams
18001,2020-07-15,1,0,21,9.523809524,Adams
18001,2020-07-16,1,0,12,25,Adams
18001,2020-07-17,1,0,25,4,Adams
18001,2020-07-18,2,0,21,19.04761905,Adams
18001,2020-07-19,0,0,4,0,Adams
18001,2020-07-20,1,0,29,0,Adams
18001,2020-07-21,6,0,33,6.060606061,Adams
18001,2020-07-22,3,0,30,3.333333333,Adams
18001,2020-07-23,3,0,9,0,Adams
18001,2020-07-24,0,0,12,,Adams
18001,2020-07-25,1,0,3,,Adams
18001,2020-07-26,0,0,5,,Adams
18001,2020-07-27,2,0,8,,Adams
18001,2020-07-28,0,0,16,,Adams
18001,2020-07-29,0,0,2,,Adams
18003,2020-02-26,0,0,0,0,Allen
18003,2020-02-27,0,0,0,0,Allen
18003,2020-02-29,0,0,0,0,Allen
18003,2020-03-02,0,0,0,0,Allen
18003,2020-03-03,0,0,1,0,Allen
18003,2020-03-04,0,0,0,0,Allen
18003,2020-03-05,0,0,0,0,Allen
18003,2020-03-06,0,0,1,0,Allen
18003,2020-03-07,0,0,0,0,Allen
18003,2020-03-08,0,0,1,0,Allen
18003,2020-03-09,0,0,2,0,Allen
18003,2020-03-10,0,0,10,0,Allen
18003,2020-03-11,0,0,1,0,Allen
18003,2020-03-12,0,0,9,0,Allen
18003,2020-03-13,0,0,12,0,Allen
18003,2020-03-14,0,0,6,66.66666667,Allen
18003,2020-03-15,0,0,3,33.33333333,Allen
18003,2020-03-16,0,0,4,25,Allen
18003,2020-03-17,0,0,22,9.090909091,Allen
18003,2020-03-18,0,0,36,11.11111111,Allen
18003,2020-03-19,1,0,19,10.52631579,Allen
18003,2020-03-20,3,0,29,10.34482759,Allen
18003,2020-03-21,0,0,26,11.53846154,Allen
18003,2020-03-22,2,1,17,11.76470588,Allen
18003,2020-03-23,1,0,62,12.90322581,Allen
18003,2020-03-24,0,0,52,17.30769231,Allen
18003,2020-03-25,1,0,48,16.66666667,Allen
18003,2020-03-26,13,0,48,22.91666667,Allen
18003,2020-03-27,2,0,49,14.28571429,Allen
18003,2020-03-28,3,0,35,28.57142857,Allen
18003,2020-03-29,2,0,25,32,Allen
18003,2020-03-30,2,1,48,18.75,Allen
18003,2020-03-31,8,0,52,9.615384615,Allen
18003,2020-04-01,8,0,80,7.5,Allen
18003,2020-04-02,11,0,104,8.653846154,Allen
18003,2020-04-03,2,1,62,9.677419355,Allen
18003,2020-04-04,4,0,44,13.63636364,Allen
18003,2020-04-05,12,3,46,10.86956522,Allen
18003,2020-04-06,10,0,70,22.85714286,Allen
18003,2020-04-07,8,1,67,10.44776119,Allen
18003,2020-04-08,11,2,99,21.21212121,Allen
18003,2020-04-09,14,0,67,8.955223881,Allen
18003,2020-04-10,17,3,56,32.14285714,Allen
18003,2020-04-11,12,0,33,12.12121212,Allen
18003,2020-04-12,8,1,25,28,Allen
18003,2020-04-13,12,4,310,28.70967742,Allen
18003,2020-04-14,12,1,163,12.26993865,Allen
18003,2020-04-15,45,1,200,24.5,Allen
18003,2020-04-16,45,1,198,11.61616162,Allen
18003,2020-04-17,22,3,221,10.85972851,Allen
18003,2020-04-18,8,1,44,18.18181818,Allen
18003,2020-04-19,25,3,43,11.62790698,Allen
18003,2020-04-20,11,3,257,15.95330739,Allen
18003,2020-04-21,5,5,187,9.090909091,Allen
18003,2020-04-22,43,4,263,6.844106464,Allen
18003,2020-04-23,12,1,151,33.77483444,Allen
18003,2020-04-24,27,2,266,10.52631579,Allen
18003,2020-04-25,10,3,98,7.142857143,Allen
18003,2020-04-26,47,1,130,8.461538462,Allen
18003,2020-04-27,15,4,151,11.25827815,Allen
18003,2020-04-28,26,3,176,6.25,Allen
18003,2020-04-29,32,1,169,8.875739645,Allen
18003,2020-04-30,27,1,376,9.042553191,Allen
18003,2020-05-01,15,2,479,19.83298539,Allen
18003,2020-05-02,18,0,154,18.83116883,Allen
18003,2020-05-03,45,1,59,11.86440678,Allen
18003,2020-05-04,31,1,136,12.5,Allen
18003,2020-05-05,23,2,128,9.375,Allen
18003,2020-05-06,26,0,185,14.59459459,Allen
18003,2020-05-07,31,1,494,10.93117409,Allen
18003,2020-05-08,19,0,499,7.615230461,Allen
18003,2020-05-09,15,1,108,12.03703704,Allen
18003,2020-05-10,16,0,55,16.36363636,Allen
18003,2020-05-11,30,0,191,13.08900524,Allen
18003,2020-05-12,11,2,158,13.92405063,Allen
18003,2020-05-13,23,0,337,7.418397626,Allen
18003,2020-05-14,55,0,820,6.219512195,Allen
18003,2020-05-15,38,1,781,8.322663252,Allen
18003,2020-05-16,14,0,108,12.96296296,Allen
18003,2020-05-17,35,3,113,14.15929204,Allen
18003,2020-05-18,16,0,334,8.982035928,Allen
18003,2020-05-19,44,0,249,17.67068273,Allen
18003,2020-05-20,33,0,282,17.73049645,Allen
18003,2020-05-21,52,1,647,10.97372488,Allen
18003,2020-05-22,21,0,517,9.864603482,Allen
18003,2020-05-23,28,1,146,9.589041096,Allen
18003,2020-05-24,41,1,118,29.66101695,Allen
18003,2020-05-25,33,1,75,22.66666667,Allen
18003,2020-05-26,37,0,440,13.86363636,Allen
18003,2020-05-27,57,0,436,8.71559633,Allen
18003,2020-05-28,31,3,579,11.91709845,Allen
18003,2020-05-29,98,2,595,9.74789916,Allen
18003,2020-05-30,18,1,123,18.69918699,Allen
18003,2020-05-31,50,0,72,19.44444444,Allen
18003,2020-06-01,48,0,455,12.08791209,Allen
18003,2020-06-02,48,2,358,13.96648045,Allen
18003,2020-06-03,42,1,520,9.807692308,Allen
18003,2020-06-04,60,0,501,10.17964072,Allen
18003,2020-06-05,43,1,486,9.670781893,Allen
18003,2020-06-06,34,1,167,12.5748503,Allen
18003,2020-06-07,15,0,121,15.70247934,Allen
18003,2020-06-08,39,2,806,16.74937965,Allen
18003,2020-06-09,62,2,433,11.31639723,Allen
18003,2020-06-10,46,0,429,7.692307692,Allen
18003,2020-06-11,49,1,602,5.647840532,Allen
18003,2020-06-12,44,1,595,6.890756303,Allen
18003,2020-06-13,36,2,285,4.912280702,Allen
18003,2020-06-14,26,3,115,21.73913043,Allen
18003,2020-06-15,40,5,564,6.737588652,Allen
18003,2020-06-16,17,0,613,3.915171289,Allen
18003,2020-06-17,49,2,602,5.647840532,Allen
18003,2020-06-18,25,3,678,4.867256637,Allen
18003,2020-06-19,47,3,536,5.597014925,Allen
18003,2020-06-20,47,0,159,8.805031447,Allen
18003,2020-06-21,17,2,79,15.18987342,Allen
18003,2020-06-22,15,5,521,10.94049904,Allen
18003,2020-06-23,29,0,540,5,Allen
18003,2020-06-24,40,3,592,2.364864865,Allen
18003,2020-06-25,40,2,546,4.395604396,Allen
18003,2020-06-26,32,1,517,5.415860735,Allen
18003,2020-06-27,22,4,208,7.692307692,Allen
18003,2020-06-28,26,0,146,6.849315068,Allen
18003,2020-06-29,29,3,435,3.908045977,Allen
18003,2020-06-30,29,3,447,4.921700224,Allen
18003,2020-07-01,14,2,432,5.555555556,Allen
18003,2020-07-02,22,1,443,7.449209932,Allen
18003,2020-07-03,19,1,273,6.95970696,Allen
18003,2020-07-04,26,1,45,4.444444444,Allen
18003,2020-07-05,32,2,126,10.31746032,Allen
18003,2020-07-06,15,1,515,9.32038835,Allen
18003,2020-07-07,21,0,418,8.851674641,Allen
18003,2020-07-08,32,0,481,5.613305613,Allen
18003,2020-07-09,41,0,425,5.882352941,Allen
18003,2020-07-10,37,3,420,3.095238095,Allen
18003,2020-07-11,13,0,167,2.994011976,Allen
18003,2020-07-12,20,3,94,7.446808511,Allen
18003,2020-07-13,15,3,422,7.582938389,Allen
18003,2020-07-14,26,1,373,7.774798928,Allen
18003,2020-07-15,21,1,439,6.605922551,Allen
18003,2020-07-16,27,0,360,7.222222222,Allen
18003,2020-07-17,42,0,375,6.666666667,Allen
18003,2020-07-18,32,0,95,4.210526316,Allen
18003,2020-07-19,33,1,107,6.542056075,Allen
18003,2020-07-20,30,2,491,7.128309572,Allen
18003,2020-07-21,11,0,434,6.451612903,Allen
18003,2020-07-22,36,0,496,6.653225806,Allen
18003,2020-07-23,31,1,313,9.584664537,Allen
18003,2020-07-24,31,0,375,,Allen
18003,2020-07-25,38,0,107,,Allen
18003,2020-07-26,31,1,75,,Allen
18003,2020-07-27,40,0,237,,Allen
18003,2020-07-28,25,0,13,,Allen
18003,2020-07-29,40,0,0,,Allen
18005,2020-02-26,0,0,1,0,Bartholomew
18005,2020-02-27,0,0,0,0,Bartholomew
18005,2020-02-29,0,0,0,0,Bartholomew
18005,2020-03-02,0,0,0,0,Bartholomew
18005,2020-03-03,0,0,0,0,Bartholomew
18005,2020-03-04,0,0,0,0,Bartholomew
18005,2020-03-05,0,0,0,0,Bartholomew
18005,2020-03-06,0,0,0,0,Bartholomew
18005,2020-03-07,0,0,0,0,Bartholomew
18005,2020-03-08,0,0,0,0,Bartholomew
18005,2020-03-09,0,0,0,0,Bartholomew
18005,2020-03-10,0,0,0,0,Bartholomew
18005,2020-03-11,0,0,0,0,Bartholomew
18005,2020-03-12,0,0,0,0,Bartholomew
18005,2020-03-13,0,0,1,0,Bartholomew
18005,2020-03-14,0,0,2,100,Bartholomew
18005,2020-03-15,1,0,0,0,Bartholomew
18005,2020-03-16,0,0,8,25,Bartholomew
18005,2020-03-17,0,0,5,0,Bartholomew
18005,2020-03-18,0,0,4,0,Bartholomew
18005,2020-03-19,0,0,5,0,Bartholomew
18005,2020-03-20,0,0,6,16.66666667,Bartholomew
18005,2020-03-21,3,0,3,66.66666667,Bartholomew
18005,2020-03-22,0,0,0,0,Bartholomew
18005,2020-03-23,0,0,8,37.5,Bartholomew
18005,2020-03-24,0,0,6,16.66666667,Bartholomew
18005,2020-03-25,1,0,5,0,Bartholomew
18005,2020-03-26,0,0,13,23.07692308,Bartholomew
18005,2020-03-27,1,0,16,18.75,Bartholomew
18005,2020-03-28,3,0,8,25,Bartholomew
18005,2020-03-29,0,0,11,18.18181818,Bartholomew
18005,2020-03-30,3,0,15,26.66666667,Bartholomew
18005,2020-03-31,0,0,12,33.33333333,Bartholomew
18005,2020-04-01,3,0,7,28.57142857,Bartholomew
18005,2020-04-02,8,0,18,38.88888889,Bartholomew
18005,2020-04-03,22,2,13,46.15384615,Bartholomew
18005,2020-04-04,8,0,15,53.33333333,Bartholomew
18005,2020-04-05,1,0,9,44.44444444,Bartholomew
18005,2020-04-06,1,2,21,52.38095238,Bartholomew
18005,2020-04-07,11,0,23,47.82608696,Bartholomew
18005,2020-04-08,17,0,15,46.66666667,Bartholomew
18005,2020-04-09,0,0,11,27.27272727,Bartholomew
18005,2020-04-10,25,0,26,23.07692308,Bartholomew
18005,2020-04-11,1,0,18,0,Bartholomew
18005,2020-04-12,1,0,7,28.57142857,Bartholomew
18005,2020-04-13,0,0,35,11.42857143,Bartholomew
18005,2020-04-14,4,1,26,19.23076923,Bartholomew
18005,2020-04-15,2,0,46,19.56521739,Bartholomew
18005,2020-04-16,12,1,31,25.80645161,Bartholomew
18005,2020-04-17,2,1,32,15.625,Bartholomew
18005,2020-04-18,5,0,20,25,Bartholomew
18005,2020-04-19,4,0,10,30,Bartholomew
18005,2020-04-20,0,0,45,13.33333333,Bartholomew
18005,2020-04-21,7,1,52,26.92307692,Bartholomew
18005,2020-04-22,17,0,39,23.07692308,Bartholomew
18005,2020-04-23,12,1,68,33.82352941,Bartholomew
18005,2020-04-24,23,1,68,16.17647059,Bartholomew
18005,2020-04-25,9,0,64,37.5,Bartholomew
18005,2020-04-26,27,0,79,16.4556962,Bartholomew
18005,2020-04-27,4,1,83,16.86746988,Bartholomew
18005,2020-04-28,3,1,74,9.459459459,Bartholomew
18005,2020-04-29,9,0,56,12.5,Bartholomew
18005,2020-04-30,10,1,64,20.3125,Bartholomew
18005,2020-05-01,5,1,70,14.28571429,Bartholomew
18005,2020-05-02,2,0,100,12,Bartholomew
18005,2020-05-03,0,2,68,7.352941176,Bartholomew
18005,2020-05-04,31,3,82,9.756097561,Bartholomew
18005,2020-05-05,16,1,89,10.11235955,Bartholomew
18005,2020-05-06,3,2,119,10.08403361,Bartholomew
18005,2020-05-07,15,2,104,10.57692308,Bartholomew
18005,2020-05-08,10,2,87,8.045977011,Bartholomew
18005,2020-05-09,4,1,58,8.620689655,Bartholomew
18005,2020-05-10,10,2,20,5,Bartholomew
18005,2020-05-11,11,1,172,11.04651163,Bartholomew
18005,2020-05-12,4,0,141,10.63829787,Bartholomew
18005,2020-05-13,11,2,133,12.78195489,Bartholomew
18005,2020-05-14,12,1,113,7.079646018,Bartholomew
18005,2020-05-15,13,2,97,14.43298969,Bartholomew
18005,2020-05-16,12,0,58,5.172413793,Bartholomew
18005,2020-05-17,11,0,26,7.692307692,Bartholomew
18005,2020-05-18,9,0,127,3.149606299,Bartholomew
18005,2020-05-19,9,0,138,5.797101449,Bartholomew
18005,2020-05-20,4,0,121,6.611570248,Bartholomew
18005,2020-05-21,4,0,101,4.95049505,Bartholomew
18005,2020-05-22,12,0,89,7.865168539,Bartholomew
18005,2020-05-23,8,0,30,0,Bartholomew
18005,2020-05-24,6,0,21,9.523809524,Bartholomew
18005,2020-05-25,1,0,50,4,Bartholomew
18005,2020-05-26,5,1,135,5.925925926,Bartholomew
18005,2020-05-27,3,0,116,6.034482759,Bartholomew
18005,2020-05-28,9,0,83,9.638554217,Bartholomew
18005,2020-05-29,8,0,97,14.43298969,Bartholomew
18005,2020-05-30,3,1,55,3.636363636,Bartholomew
18005,2020-05-31,5,0,29,0,Bartholomew
18005,2020-06-01,4,1,137,4.379562044,Bartholomew
18005,2020-06-02,1,0,97,0,Bartholomew
18005,2020-06-03,4,1,95,3.157894737,Bartholomew
18005,2020-06-04,5,1,90,2.222222222,Bartholomew
18005,2020-06-05,1,0,85,4.705882353,Bartholomew
18005,2020-06-06,2,0,90,1.111111111,Bartholomew
18005,2020-06-07,2,0,25,4,Bartholomew
18005,2020-06-08,2,0,119,3.361344538,Bartholomew
18005,2020-06-09,1,0,91,1.098901099,Bartholomew
18005,2020-06-10,2,1,96,3.125,Bartholomew
18005,2020-06-11,4,0,94,2.127659574,Bartholomew
18005,2020-06-12,2,0,80,3.75,Bartholomew
18005,2020-06-13,3,1,64,1.5625,Bartholomew
18005,2020-06-14,2,0,25,0,Bartholomew
18005,2020-06-15,4,0,135,5.925925926,Bartholomew
18005,2020-06-16,3,0,132,0.757575758,Bartholomew
18005,2020-06-17,2,0,102,0,Bartholomew
18005,2020-06-18,4,1,118,1.694915254,Bartholomew
18005,2020-06-19,0,0,69,5.797101449,Bartholomew
18005,2020-06-20,2,0,50,2,Bartholomew
18005,2020-06-21,0,0,25,8,Bartholomew
18005,2020-06-22,2,0,111,0.900900901,Bartholomew
18005,2020-06-23,0,0,116,0,Bartholomew
18005,2020-06-24,4,0,138,2.898550725,Bartholomew
18005,2020-06-25,4,0,91,1.098901099,Bartholomew
18005,2020-06-26,1,1,104,0.961538462,Bartholomew
18005,2020-06-27,1,0,63,1.587301587,Bartholomew
18005,2020-06-28,1,0,27,0,Bartholomew
18005,2020-06-29,0,1,133,2.255639098,Bartholomew
18005,2020-06-30,0,0,103,3.883495146,Bartholomew
18005,2020-07-01,2,0,105,1.904761905,Bartholomew
18005,2020-07-02,3,0,85,5.882352941,Bartholomew
18005,2020-07-03,0,0,64,1.5625,Bartholomew
18005,2020-07-04,4,0,40,2.5,Bartholomew
18005,2020-07-05,1,0,13,15.38461538,Bartholomew
18005,2020-07-06,1,0,139,1.438848921,Bartholomew
18005,2020-07-07,2,0,97,2.06185567,Bartholomew
18005,2020-07-08,0,0,102,1.960784314,Bartholomew
18005,2020-07-09,2,0,69,4.347826087,Bartholomew
18005,2020-07-10,3,0,149,2.013422819,Bartholomew
18005,2020-07-11,4,0,59,3.389830508,Bartholomew
18005,2020-07-12,4,0,27,7.407407407,Bartholomew
18005,2020-07-13,4,0,153,6.535947712,Bartholomew
18005,2020-07-14,3,0,132,5.303030303,Bartholomew
18005,2020-07-15,0,0,117,4.273504274,Bartholomew
18005,2020-07-16,7,0,160,2.5,Bartholomew
18005,2020-07-17,9,0,94,4.255319149,Bartholomew
18005,2020-07-18,7,0,56,5.357142857,Bartholomew
18005,2020-07-19,3,0,28,7.142857143,Bartholomew
18005,2020-07-20,5,0,176,3.409090909,Bartholomew
18005,2020-07-21,4,0,165,8.484848485,Bartholomew
18005,2020-07-22,3,0,125,8,Bartholomew
18005,2020-07-23,13,1,128,2.34375,Bartholomew
18005,2020-07-24,8,1,135,,Bartholomew
18005,2020-07-25,12,0,67,,Bartholomew
18005,2020-07-26,4,0,11,,Bartholomew
18005,2020-07-27,10,0,119,,Bartholomew
18005,2020-07-28,6,0,10,,Bartholomew
18005,2020-07-29,12,0,0,,Bartholomew
18007,2020-02-26,0,0,0,0,Benton
18007,2020-02-27,0,0,0,0,Benton
18007,2020-02-29,0,0,0,0,Benton
18007,2020-03-02,0,0,0,0,Benton
18007,2020-03-03,0,0,0,0,Benton
18007,2020-03-04,0,0,0,0,Benton
18007,2020-03-05,0,0,0,0,Benton
18007,2020-03-06,0,0,0,0,Benton
18007,2020-03-07,0,0,0,0,Benton
18007,2020-03-08,0,0,0,0,Benton
18007,2020-03-09,0,0,0,0,Benton
18007,2020-03-10,0,0,0,0,Benton
18007,2020-03-11,0,0,0,0,Benton
18007,2020-03-12,0,0,2,0,Benton
18007,2020-03-13,0,0,1,0,Benton
18007,2020-03-14,0,0,0,0,Benton
18007,2020-03-15,0,0,0,0,Benton
18007,2020-03-16,0,0,2,0,Benton
18007,2020-03-17,0,0,0,0,Benton
18007,2020-03-18,0,0,1,0,Benton
18007,2020-03-19,0,0,1,0,Benton
18007,2020-03-20,0,0,1,0,Benton
18007,2020-03-21,0,0,1,0,Benton
18007,2020-03-22,0,0,1,0,Benton
18007,2020-03-23,0,0,3,0,Benton
18007,2020-03-24,0,0,0,0,Benton
18007,2020-03-25,0,0,1,0,Benton
18007,2020-03-26,0,0,1,0,Benton
18007,2020-03-27,0,0,2,0,Benton
18007,2020-03-28,0,0,0,0,Benton
18007,2020-03-29,0,0,4,0,Benton
18007,2020-03-30,0,0,1,0,Benton
18007,2020-03-31,0,0,4,0,Benton
18007,2020-04-01,0,0,3,0,Benton
18007,2020-04-02,0,0,5,0,Benton
18007,2020-04-03,0,0,2,0,Benton
18007,2020-04-04,0,0,0,0,Benton
18007,2020-04-05,0,0,1,0,Benton
18007,2020-04-06,0,0,1,0,Benton
18007,2020-04-07,0,0,3,0,Benton
18007,2020-04-08,1,0,3,66.66666667,Benton
18007,2020-04-09,0,0,4,25,Benton
18007,2020-04-10,0,0,7,14.28571429,Benton
18007,2020-04-11,2,0,1,0,Benton
18007,2020-04-12,0,0,0,0,Benton
18007,2020-04-13,0,0,0,0,Benton
18007,2020-04-14,1,0,4,25,Benton
18007,2020-04-15,1,0,2,0,Benton
18007,2020-04-16,0,0,1,0,Benton
18007,2020-04-17,0,0,3,0,Benton
18007,2020-04-18,0,0,1,0,Benton
18007,2020-04-19,0,0,1,0,Benton
18007,2020-04-20,0,0,5,0,Benton
18007,2020-04-21,0,0,0,0,Benton
18007,2020-04-22,0,0,4,25,Benton
18007,2020-04-23,1,0,1,0,Benton
18007,2020-04-24,1,0,1,0,Benton
18007,2020-04-25,0,0,2,50,Benton
18007,2020-04-26,0,0,6,0,Benton
18007,2020-04-27,1,0,4,25,Benton
18007,2020-04-28,1,0,2,0,Benton
18007,2020-04-29,0,0,7,14.28571429,Benton
18007,2020-04-30,0,0,6,16.66666667,Benton
18007,2020-05-01,1,0,19,5.263157895,Benton
18007,2020-05-02,1,0,4,50,Benton
18007,2020-05-03,0,0,3,0,Benton
18007,2020-05-04,0,0,12,16.66666667,Benton
18007,2020-05-05,0,0,5,0,Benton
18007,2020-05-06,2,0,9,0,Benton
18007,2020-05-07,0,0,6,0,Benton
18007,2020-05-08,0,0,5,20,Benton
18007,2020-05-09,0,0,3,33.33333333,Benton
18007,2020-05-10,1,0,0,0,Benton
18007,2020-05-11,3,0,7,0,Benton
18007,2020-05-12,1,0,10,10,Benton
18007,2020-05-13,0,0,10,0,Benton
18007,2020-05-14,4,0,7,0,Benton
18007,2020-05-15,0,0,13,15.38461538,Benton
18007,2020-05-16,0,0,5,0,Benton
18007,2020-05-17,0,0,0,0,Benton
18007,2020-05-18,2,0,12,0,Benton
18007,2020-05-19,1,0,9,0,Benton
18007,2020-05-20,0,0,8,0,Benton
18007,2020-05-21,0,0,8,0,Benton
18007,2020-05-22,0,0,14,7.142857143,Benton
18007,2020-05-23,0,0,0,0,Benton
18007,2020-05-24,1,0,1,0,Benton
18007,2020-05-25,0,0,6,33.33333333,Benton
18007,2020-05-26,0,0,10,0,Benton
18007,2020-05-27,1,0,9,0,Benton
18007,2020-05-28,4,0,1,0,Benton
18007,2020-05-29,0,0,10,30,Benton
18007,2020-05-30,0,0,6,0,Benton
18007,2020-05-31,1,0,0,0,Benton
18007,2020-06-01,1,0,16,0,Benton
18007,2020-06-02,0,0,5,0,Benton
18007,2020-06-03,0,0,9,0,Benton
18007,2020-06-04,0,0,3,33.33333333,Benton
18007,2020-06-05,0,0,9,0,Benton
18007,2020-06-06,0,0,4,0,Benton
18007,2020-06-07,1,0,1,0,Benton
18007,2020-06-08,0,0,13,7.692307692,Benton
18007,2020-06-09,0,0,4,0,Benton
